X,BOROUGH,NEIGHBORHOOD,BUILDING.CLASS.CATEGORY,BLOCK,EASE.MENT,APARTMENT.NUMBER,RESIDENTIAL.UNITS,COMMERCIAL.UNITS,TOTAL.UNITS,LAND.SQUARE.FEET,GROSS.SQUARE.FEET,YEAR.BUILT,TAX.CLASS.AT.TIME.OF.SALE,BUILDING.CLASS.AT.TIME.OF.SALE,high.end,sale_year,sale_month,sale_day,sale_minus_built,building_class_same
9480,1,MIDTOWN WEST,45 CONDO HOTELS,1006,NA,HU4,FALSE,FALSE,FALSE,369.5,845,1963,4,RH,0,2018,12,14,55,0
9481,1,MIDTOWN WEST,45 CONDO HOTELS,1027,NA,HOT25,FALSE,FALSE,FALSE,369.5,2257,1932,4,RH,1,2018,11,30,86,0
9482,1,MIDTOWN WEST,45 CONDO HOTELS,1027,NA,1901,FALSE,FALSE,FALSE,369.5,2235,1932,4,RH,0,2018,11,1,86,0
9484,1,MIDTOWN WEST,45 CONDO HOTELS,1274,NA,1321,FALSE,FALSE,FALSE,369.5,3075,1932,4,RH,1,2019,1,18,87,0
9485,1,MIDTOWN WEST,45 CONDO HOTELS,1274,NA,1321,FALSE,FALSE,FALSE,369.5,3075,1932,4,RH,1,2019,1,18,87,0
9486,1,MIDTOWN WEST,45 CONDO HOTELS,1274,NA,1341,FALSE,FALSE,FALSE,369.5,2465,1932,4,RH,0,2019,1,4,87,0
9487,1,MIDTOWN WEST,45 CONDO HOTELS,1274,NA,1341,FALSE,FALSE,FALSE,369.5,2465,1932,4,RH,0,2019,1,4,87,0
9489,1,MIDTOWN WEST,45 CONDO HOTELS,1274,NA,1427,FALSE,FALSE,FALSE,369.5,2665,1932,4,RH,0,2019,3,28,87,0
9492,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU1,FALSE,FALSE,FALSE,369.5,2736,2005,4,RS,0,2018,12,19,13,0
9493,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU22,FALSE,FALSE,FALSE,369.5,2149,2005,4,RS,0,2018,12,28,13,0
9494,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU23,FALSE,FALSE,FALSE,369.5,2400,2005,4,RS,0,2018,12,28,13,0
9495,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU40,FALSE,FALSE,FALSE,369.5,1616,2005,4,RS,0,2018,11,14,13,0
9496,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU48,FALSE,FALSE,FALSE,369.5,1616,2005,4,RS,0,2018,12,18,13,0
9497,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU59,FALSE,FALSE,FALSE,369.5,1905,2005,4,RS,0,2018,12,28,13,0
9498,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU60,FALSE,FALSE,FALSE,369.5,1018,2005,4,RS,0,2019,7,22,14,0
9499,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU60,FALSE,FALSE,FALSE,369.5,1018,2005,4,RS,0,2018,12,28,13,0
9500,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU63,FALSE,FALSE,FALSE,369.5,1054,2005,4,RS,0,2018,12,28,13,0
9501,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU64,FALSE,FALSE,FALSE,369.5,1054,2005,4,RS,0,2018,12,28,13,0
9502,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU66,FALSE,FALSE,FALSE,369.5,2203,2005,4,RS,0,2019,1,4,14,0
9503,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU67,FALSE,FALSE,FALSE,369.5,2461,2005,4,RS,0,2018,12,28,13,0
9504,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU69,FALSE,FALSE,FALSE,369.5,2253,2005,4,RS,0,2018,12,28,13,0
9506,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU80,FALSE,FALSE,FALSE,369.5,1616,2005,4,RS,0,2018,12,28,13,0
9507,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU81,FALSE,FALSE,FALSE,369.5,1616,2005,4,RS,0,2018,12,28,13,0
9508,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU82,FALSE,FALSE,FALSE,369.5,1616,2005,4,RS,0,2019,8,23,14,0
9509,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU82,FALSE,FALSE,FALSE,369.5,1616,2005,4,RS,0,2018,12,28,13,0
9510,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU102,FALSE,FALSE,FALSE,369.5,2400,2005,4,RS,0,2018,12,28,13,0
9511,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU111,FALSE,FALSE,FALSE,369.5,1952,2005,4,RS,0,2018,12,28,13,0
9512,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU125,FALSE,FALSE,FALSE,369.5,1887,2005,4,RS,0,2018,12,28,13,0
9513,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU126,FALSE,FALSE,FALSE,369.5,2137,2005,4,RS,0,2018,12,28,13,0
9514,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU127,FALSE,FALSE,FALSE,369.5,2137,2005,4,RS,0,2018,12,28,13,0
9515,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU128,FALSE,FALSE,FALSE,369.5,2137,2005,4,RS,0,2018,12,28,13,0
9516,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU132,FALSE,FALSE,FALSE,369.5,2839,2005,4,RS,0,2018,12,28,13,0
9518,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU164,FALSE,FALSE,FALSE,369.5,1930,2005,4,RS,0,2018,12,28,13,0
9519,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU173,FALSE,FALSE,FALSE,369.5,2149,2005,4,RS,0,2018,12,28,13,0
9520,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU176,FALSE,FALSE,FALSE,369.5,1905,2005,4,RS,0,2018,12,28,13,0
9521,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU183,FALSE,FALSE,FALSE,369.5,1942,2005,4,RS,0,2018,12,28,13,0
9522,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU186,FALSE,FALSE,FALSE,369.5,1942,2005,4,RS,0,2018,12,28,13,0
9523,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU191,FALSE,FALSE,FALSE,369.5,2203,2005,4,RS,0,2018,12,28,13,0
9524,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU202,FALSE,FALSE,FALSE,369.5,2203,2005,4,RS,0,2019,1,3,14,0
9525,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU203,FALSE,FALSE,FALSE,369.5,2203,2005,4,RS,0,2018,12,28,13,0
9526,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU204,FALSE,FALSE,FALSE,369.5,2948,2005,4,RS,0,2018,12,28,13,0
9529,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1042,NA,SU208,FALSE,FALSE,FALSE,369.5,1930,2005,4,RS,0,2018,12,28,13,0
9530,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1047,NA,32W,FALSE,FALSE,FALSE,369.5,1509,1978,4,RS,1,2019,8,26,41,0
9531,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1047,NA,42ZZ,FALSE,FALSE,FALSE,369.5,1603,1978,4,RS,0,2019,4,26,41,0
9532,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1047,NA,50ZZ,FALSE,FALSE,FALSE,369.5,1603,1978,4,RS,0,2019,8,29,41,0
9533,1,MIDTOWN WEST,47 CONDO NON-BUSINESS STORAGE,1047,NA,21AA,FALSE,FALSE,FALSE,369.5,2786,1978,4,RS,0,2019,7,9,41,0
9534,1,MORNINGSIDE HEIGHTS,07 RENTALS - WALKUP APARTMENTS,1993,NA,,TRUE,TRUE,TRUE,617,1042,1905,2,C7,0,2018,10,31,113,0
9536,1,MORNINGSIDE HEIGHTS,07 RENTALS - WALKUP APARTMENTS,1993,NA,,TRUE,TRUE,TRUE,605,1003,1905,2,C7,0,2018,10,31,113,0
9537,1,MORNINGSIDE HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS,1962,NA,,TRUE,TRUE,TRUE,271,1053,1925,2,D9,0,2019,6,26,94,0
9538,1,MORNINGSIDE HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS,1976,NA,,TRUE,TRUE,TRUE,792,2241,1913,2,D7,1,2019,6,28,106,0
9540,1,MORNINGSIDE HEIGHTS,09 COOPS - WALKUP APARTMENTS,1977,NA,,FALSE,FALSE,FALSE,369.5,1772,1901,2,C6,0,2018,11,2,117,0
9541,1,MORNINGSIDE HEIGHTS,09 COOPS - WALKUP APARTMENTS,1977,NA,,FALSE,FALSE,FALSE,369.5,1772,1901,2,C6,0,2019,7,26,118,0
9544,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1963,NA,,FALSE,FALSE,FALSE,369.5,1772,1912,2,D4,0,2019,4,11,107,0
9545,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1963,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2018,12,14,108,0
9546,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1963,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2018,10,31,108,0
9548,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1977,NA,,FALSE,FALSE,FALSE,369.5,1772,1907,2,D4,0,2019,4,18,112,0
9549,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1977,NA,,FALSE,FALSE,FALSE,369.5,1772,1907,2,D4,0,2019,1,25,112,0
9550,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1977,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2018,10,23,92,0
9551,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,9,19,63,0
9552,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,9,17,63,0
9553,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,9,16,63,0
9555,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,9,6,63,0
9556,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,9,5,63,0
9557,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,8,29,63,0
9558,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,8,15,63,0
9559,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,8,14,63,0
9560,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,8,13,63,0
9561,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,8,9,63,0
9562,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,7,24,63,0
9563,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,7,2,63,0
9564,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,6,27,63,0
9566,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,6,15,63,0
9567,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,5,9,63,0
9568,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,3,29,63,0
9569,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,3,7,63,0
9570,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,3,7,63,0
9571,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,2,6,63,0
9572,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,1,29,63,0
9574,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,1,18,63,0
9575,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,1,17,63,0
9576,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,1,7,63,0
9577,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2018,12,27,62,0
9578,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2018,12,19,62,0
9579,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2018,12,12,62,0
9580,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1978,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2018,10,31,62,0
9581,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1990,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,1,2019,8,28,109,0
9582,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1990,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2019,7,11,109,0
9583,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1990,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2019,3,28,109,0
9584,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1990,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2019,1,22,109,0
9585,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1990,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2018,12,10,108,0
9586,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1990,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2018,11,28,108,0
9587,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1993,NA,,FALSE,FALSE,FALSE,369.5,1772,1940,2,D4,0,2019,9,13,79,0
9588,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1993,NA,,FALSE,FALSE,FALSE,369.5,1772,1940,2,D4,0,2019,7,2,79,0
9589,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1993,NA,,FALSE,FALSE,FALSE,369.5,1772,1940,2,D4,0,2019,7,2,79,0
9590,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1993,NA,,FALSE,FALSE,FALSE,369.5,1772,1940,2,D4,0,2019,5,7,79,0
9593,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1994,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2019,4,19,93,0
9596,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1995,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2019,3,19,93,0
9597,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1995,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2019,6,27,109,0
9598,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1995,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2019,6,19,109,0
9599,1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1995,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2019,4,9,109,0
9603,1,MURRAY HILL,01 ONE FAMILY DWELLINGS,885,NA,,TRUE,FALSE,TRUE,77,1991,1910,1,A4,1,2019,1,23,109,0
9604,1,MURRAY HILL,01 ONE FAMILY DWELLINGS,893,NA,,TRUE,FALSE,TRUE,463,1701,1901,1,A7,0,2018,10,22,117,0
9605,1,MURRAY HILL,01 ONE FAMILY DWELLINGS,893,NA,,TRUE,FALSE,TRUE,203,1783,1901,1,A4,1,2019,3,18,118,0
9606,1,MURRAY HILL,02 TWO FAMILY DWELLINGS,885,NA,,TRUE,TRUE,TRUE,24,1688,1899,1,S2,1,2018,10,30,119,0
9607,1,MURRAY HILL,02 TWO FAMILY DWELLINGS,893,NA,,TRUE,FALSE,TRUE,203,1963,1901,1,B9,0,2019,4,5,118,0
9608,1,MURRAY HILL,02 TWO FAMILY DWELLINGS,911,NA,,TRUE,TRUE,TRUE,180,2111,1901,1,S2,1,2018,12,20,117,0
9610,1,MURRAY HILL,03 THREE FAMILY DWELLINGS,912,NA,,TRUE,FALSE,TRUE,16,1462,1901,1,C0,1,2018,12,18,117,0
9613,1,MURRAY HILL,07 RENTALS - WALKUP APARTMENTS,915,NA,,TRUE,TRUE,TRUE,640,940,1900,2,C7,0,2018,11,29,118,0
9614,1,MURRAY HILL,08 RENTALS - ELEVATOR APARTMENTS,860,NA,,TRUE,TRUE,TRUE,358,1881,1920,2,D7,1,2019,2,7,99,0
9615,1,MURRAY HILL,08 RENTALS - ELEVATOR APARTMENTS,885,NA,,TRUE,TRUE,TRUE,199,785,1920,2,D5,1,2019,4,10,99,0
9618,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,858,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D0,0,2019,5,3,109,0
9619,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,860,NA,,FALSE,FALSE,FALSE,369.5,1772,1906,2,D4,1,2019,6,24,113,0
9620,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,860,NA,,FALSE,FALSE,FALSE,369.5,1772,1906,2,D4,0,2019,3,8,113,0
9621,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,862,NA,,FALSE,FALSE,FALSE,369.5,1772,1912,2,D4,0,2019,7,2,107,0
9622,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,862,NA,,FALSE,FALSE,FALSE,369.5,1772,1912,2,D4,0,2019,6,28,107,0
9623,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,862,NA,,FALSE,FALSE,FALSE,369.5,1772,1912,2,D4,0,2019,6,5,107,0
9624,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,862,NA,,FALSE,FALSE,FALSE,369.5,1772,1912,2,D4,0,2018,12,5,106,0
9625,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,862,NA,,FALSE,FALSE,FALSE,369.5,1772,1912,2,D4,0,2018,11,13,106,0
9626,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,862,NA,,FALSE,FALSE,FALSE,369.5,1772,1912,2,D4,0,2018,11,1,106,0
9628,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,864,NA,,FALSE,FALSE,FALSE,369.5,1772,1932,2,D4,0,2019,3,28,87,0
9629,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,864,NA,,FALSE,FALSE,FALSE,369.5,1772,1932,2,D4,0,2019,1,9,87,0
9630,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,864,NA,,FALSE,FALSE,FALSE,369.5,1772,1932,2,D4,0,2018,12,27,86,0
9631,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,864,NA,,FALSE,FALSE,FALSE,369.5,1772,1932,2,D4,0,2018,10,29,86,0
9633,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,864,NA,,FALSE,FALSE,FALSE,369.5,1772,1924,2,D4,0,2019,2,26,95,0
9634,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,865,NA,,FALSE,FALSE,FALSE,369.5,1772,1979,2,D4,0,2019,1,29,40,0
9636,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,866,NA,,FALSE,FALSE,FALSE,369.5,1772,1941,2,D4,0,2019,9,12,78,0
9637,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,866,NA,,FALSE,FALSE,FALSE,369.5,1772,1941,2,D4,0,2019,8,23,78,0
9639,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,866,NA,,FALSE,FALSE,FALSE,369.5,1772,1941,2,D4,0,2019,6,19,78,0
9640,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,866,NA,,FALSE,FALSE,FALSE,369.5,1772,1941,2,D4,0,2019,5,2,78,0
9641,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,866,NA,,FALSE,FALSE,FALSE,369.5,1772,1941,2,D4,0,2019,3,8,78,0
9642,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,866,NA,,FALSE,FALSE,FALSE,369.5,1772,1941,2,D4,0,2018,10,12,77,0
9643,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,866,NA,,FALSE,FALSE,FALSE,369.5,1772,1941,2,D4,0,2018,10,1,77,0
9644,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,867,NA,,FALSE,FALSE,FALSE,369.5,1772,1940,2,D4,0,2019,6,21,79,0
9645,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,867,NA,,FALSE,FALSE,FALSE,369.5,1772,1940,2,D4,0,2018,10,12,78,0
9646,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,867,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,0,2019,8,15,103,0
9647,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,867,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,0,2019,8,6,103,0
9649,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,867,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,0,2019,4,29,103,0
9651,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,867,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,0,2019,1,17,103,0
9652,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,867,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,0,2018,12,19,102,0
9653,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,867,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,0,2018,12,19,102,0
9654,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,867,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,0,2018,10,3,102,0
9655,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,867,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,0,2018,10,2,102,0
9656,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,884,NA,,FALSE,FALSE,FALSE,369.5,1772,1984,2,D4,0,2019,9,24,35,0
9657,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,884,NA,,FALSE,FALSE,FALSE,369.5,1772,1984,2,D4,0,2019,8,14,35,0
9658,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,884,NA,,FALSE,FALSE,FALSE,369.5,1772,1984,2,D4,0,2019,7,25,35,0
9660,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,884,NA,,FALSE,FALSE,FALSE,369.5,1772,1984,2,D4,0,2019,5,28,35,0
9661,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,884,NA,,FALSE,FALSE,FALSE,369.5,1772,1927,2,D4,0,2019,1,30,92,0
9663,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,885,NA,,FALSE,FALSE,FALSE,369.5,1772,1927,2,D4,0,2019,2,5,92,0
9664,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,885,NA,,FALSE,FALSE,FALSE,369.5,1772,1927,2,D4,0,2018,11,20,91,0
9666,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,886,NA,,FALSE,FALSE,FALSE,369.5,1772,1900,2,D4,0,2019,2,20,119,0
9667,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,886,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2019,9,17,109,0
9668,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,886,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2019,7,23,109,0
9669,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,886,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2019,3,7,109,0
9670,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,888,NA,,FALSE,FALSE,FALSE,369.5,1772,1964,2,D4,0,2019,6,27,55,0
9671,1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,888,NA,,FALSE,FALSE,FALSE,369.5,1772,1964,2,D4,0,2019,3,4,55,0
